50 1.18203
100 1.14478
150 1.13723
200 1.13636
250 1.13065
300 1.12419
350 1.11964
400 1.1183
450 1.11527
500 1.11138
550 1.11201
600 1.10913
650 1.10732
700 1.10551
750 1.10337
800 1.1021
850 1.10152
900 1.09953
950 1.09855
1000 1.09794
1050 1.10069
1100 1.09649
1150 1.09524
1200 1.09507
1250 1.09389
1300 1.09348
1350 1.09276
1400 1.09333
1450 1.09103
1500 1.0919
1550 1.09034
1600 1.09119
1650 1.08972
1700 1.0894
1750 1.08841
1800 1.08768
1850 1.08722
1900 1.08754
1950 1.08531
2000 1.08543
