50 212937
100 225573
150 227657
200 225458
250 225356
300 222761
350 223608
400 226878
450 226289
500 223610
550 223836
600 225639
650 224899
700 223604
750 223728
800 223430
850 224797
900 225358
950 223531
1000 225113
1050 223588
1100 225862
1150 226085
1200 223394
1250 225081
1300 223316
1350 225946
1400 225432
1450 224938
1500 225736
1550 223220
1600 225177
1650 223894
1700 225939
