50 338195
100 432730
150 450097
200 435926
250 434627
300 447623
350 457293
400 452638
450 450258
500 457554
550 462219
600 459184
650 458908
700 463558
750 466185
800 464637
850 464186
900 466754
950 468584
1000 467864
1050 467060
1100 469161
1150 471264
1200 470179
1250 469738
1300 471828
1350 472931
1400 471215
1450 471633
1500 473910
1550 474135
1600 472742
1650 473692
1700 475342
1750 475352
1800 474598
1850 475534
1900 475915
1950 477128
2000 476626
